 
 
 ! The solution file is: SaveSims\iecoal1
 
 ! Variable psave # price of savings in region r #
 ! Variable psave(REG) of size 9
 
 USA         ,-2.53228092E-04,
 EU27        ,-1.79713388E-05,
 EEFSU       , 4.67301637E-04,
 JPN         ,-1.82742690E-04,
 RoA1        , 1.80952979E-04,
 EEx         , 3.40913131E-04,
 CHN         ,-1.71076936E-05,
 IND         ,-3.59532460E-05,
 ROW         , 2.13090316E-05,
 
 
 ! Variable qsave # regional demand for NET savings #
 ! Variable qsave(REG) of size 9
 
 USA         ,-2.57573789E-04,
 EU27        ,-3.94423159E-06,
 EEFSU       , 7.01109180E-04,
 JPN         ,-7.17233779E-05,
 RoA1        , 2.85016693E-04,
 EEx         , 6.84262137E-04,
 CHN         ,-1.20459163E-05,
 IND         ,-9.65940053E-05,
 ROW         , 6.48808418E-05,
 
 
 ! Variable pgd # price of domestic i in government consumption in s #
 ! Variable pgd(TRAD_COMM:REG) of size 8x9
 
 pgd(TRAD_COMM:REG),USA            ,EU27           ,EEFSU          ,JPN            ,RoA1           ,EEx            ,CHN            ,IND            ,ROW            ,
 Oth_ind_ser , 5.47382806E-05, 2.73010636E-09,  0.0000000    , 8.82567686E-10,-2.21535290E-10,-5.74583714E-11,-1.29343236E-09,-2.06287716E-08,-5.50322533E-02,
 
 ! The matrix CNTqfmijr(%1:%2:"IND")
 !  with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 CNTqfmijr(TRAD_COMM:PROD_COMM:"IND"),Agr            ,Coal           ,Oil            ,Gas            ,Oil_pcts       ,Electricity    ,En_Int_ind     ,Oth_ind_ser    ,CGDS           ,
 Agr         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,-1.56624883E-05,
 Coal        ,  0.0000000    , 5.85729815E-12,  0.0000000    ,  0.0000000    ,-5.44661594E-10, 1.40443677E-02, 2.97587621E-03, 1.45404367E-03,  0.0000000    ,
 Oil         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,-5.13612131E-09,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Gas         ,-1.42207373E-05,  0.0000000    ,-3.24138244E-10, 3.14624576E-10,  0.0000000    ,-1.60818808E-02,-1.66538693E-02,-1.43954961E-03,  0.0000000    ,
 Oil_pcts    ,-3.65500338E-03,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,-1.34551316E-03,-1.18890172E-02,-2.07986496E-02,  0.0000000    ,
 Electricity ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 En_Int_ind  ,-1.64841737E-10,-3.79306392E-10,-2.14361862E-12, 5.51725332E-13, 5.40813616E-10, 1.11504792E-10,  0.0000000    ,  0.0000000    ,-2.23870040E-03,
 Oth_ind_ser , 5.22198174E-10,-4.00952826E-10,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    , 5.41814016E-09,-4.33693305E-02,
 
 ! The matrix CNTqfmijr(%1:%2:"ROW")
 !  with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 CNTqfmijr(TRAD_COMM:PROD_COMM:"ROW"),Agr            ,Coal           ,Oil            ,Gas            ,Oil_pcts       ,Electricity    ,En_Int_ind     ,Oth_ind_ser    ,CGDS           ,
 Agr         ,-7.76238994E-06,  0.0000000    ,  0.0000000    , 2.24235164E-09,-2.07473361E-12, 1.13704306E-11,  0.0000000    ,-5.21074239E-10,-3.56558448E-05,
 Coal        , 6.34172648E-06,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    , 8.87536164E-03, 7.68444967E-03, 4.74840030E-03,  0.0000000    ,
 Oil         ,-1.07093244E-10,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    , 1.12368580E-05,-5.71138656E-08, 9.46787893E-09,-3.31593031E-10,
 Gas         ,-1.96479086E-05,-2.11178514E-12, 4.38521913E-10, 1.89481440E-07,-1.17914745E-09,-2.49665678E-02,-1.03139784E-02,-1.27405254E-02,-8.04654654E-09,
 Oil_pcts    ,-5.61241992E-03,-4.54443772E-09, 3.48576945E-09,  0.0000000    , 2.91953628E-10,-3.29462416E-03,-1.90554745E-02,-8.25850517E-02,-2.76231660E-08,
 Electricity , 3.26158079E-06, 1.38125888E-05, 9.95256784E-08, 2.20122928E-07,-4.35120171E-07, 1.73601706E-03, 3.58354555E-05, 8.03392613E-04,  0.0000000    ,
 En_Int_ind  , 7.83764062E-06,  0.0000000    ,-1.86125657E-08,-6.22200291E-09,  0.0000000    , 5.41515166E-10,  0.0000000    ,  0.0000000    ,-1.95137138E-04,
 Oth_ind_ser , 1.25614879E-05, 3.64491481E-09,-9.46746468E-08,  0.0000000    ,  0.0000000    , 7.28301641E-10,  0.0000000    ,  0.0000000    ,-2.96679027E-02,
 
 
 ! Variable CNTqfdr # cont. to EV of changes in use of domestic int. in all i ..
 ! Variable CNTqfdr(REG) of size 9
 
 USA         ,  7.7536283    ,
 EU27        , -2.1353865    ,
 EEFSU       ,-0.46761304    ,
 JPN         ,-0.53480136    ,
 RoA1        ,-0.21765903    ,
 EEx         ,-8.84132907E-02,
 CHN         ,-0.13431376    ,
 IND         ,-0.34787795    ,
 ROW         ,-0.60837483    ,
 
 
 ! Variable CNTqfdir # contribution to EV of changes in use of domestic i in  ..
 ! Variable CNTqfdir(TRAD_COMM:REG) of size 8x9
 
 CNTqfdir(TRAD_COMM:REG),USA            ,EU27           ,EEFSU          ,JPN            ,RoA1           ,EEx            ,CHN            ,IND            ,ROW            ,
 Agr         ,-6.14562910E-03, 7.02627585E-04, 3.16481013E-03, 4.43227400E-05, 2.26292689E-03, 1.06904726E-03, 6.52050367E-04,-1.67713479E-05,-2.03395193E-03,
 Coal        ,-0.28133324    , 8.58466886E-03,-3.00257071E-03,-4.67843165E-05, 3.09240236E-03,-3.26226378E-04,-4.87482082E-03,-1.18334405E-02,-1.63078420E-02,
 Oil         ,-4.12025793E-06,-1.32735545E-06,-2.57746069E-05,  0.0000000    , 6.76484291E-08, 1.81297255E-05, 2.33497145E-03, 3.94772496E-06,-4.08674264E-03,
 Gas         ,  5.2484260    , 8.47221315E-02,-0.18676779    , 1.20975589E-02,-1.89271234E-02,-3.18601821E-03, 4.43752389E-03, 2.46068686E-02,-1.26302205E-02,
 Oil_pcts    ,  2.6971390    , -2.3544259    ,-0.19354007    ,-0.42247540    ,-0.35428149    ,-7.31466860E-02,-6.58738837E-02,-0.31161612    ,-0.46502060    ,
 Electricity ,-3.77124511E-02, 0.12369356    ,-6.93620890E-02, 3.91195063E-03, 9.55329742E-03,-2.09146217E-02, 2.05503125E-02,-2.04069428E-02,-1.51420734E-03,
 En_Int_ind  ,-6.19065575E-03,-3.96467840E-05, 1.03491172E-03, 3.38645696E-05, 1.45161827E-03, 7.69046310E-04,-1.07094102E-05,-3.64082679E-03, 1.68460561E-03,
 Oth_ind_ser , 0.13944243    , 1.37766846E-03,-1.91144701E-02,-0.12836698    , 0.13918929    , 7.30458554E-03,-9.15292278E-02,-2.49746963E-02,-0.10846642    ,
 
 
 ! Variable CNTqfdijr # cont. to EV of changes in use of domestic int. i in i ..
 ! Variable CNTqfdijr(TRAD_COMM:PROD_COMM:REG) of size 8x9x9
 
 ! (This array is shown as 9 matrices - each of size 8x9.)
 
 ! The matrix CNTqfdijr(%1:%2:"USA")
 !  with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 CNTqfdijr(TRAD_COMM:PROD_COMM:"USA"),Agr            ,Coal           ,Oil            ,Gas            ,Oil_pcts       ,Electricity    ,En_Int_ind     ,Oth_ind_ser    ,CGDS           ,
 Agr         ,-6.14570500E-03,  0.0000000    ,  0.0000000    ,-1.15296765E-10,  0.0000000    ,  0.0000000    ,-1.31873312E-09, 7.71197222E-08,  0.0000000    ,
 Coal        ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,-0.28135926    , 1.57284230E-05, 1.02999975E-05,  0.0000000    ,
 Oil         ,  0.0000000    ,  0.0000000    ,  0.0000000    , 3.01227523E-08,-4.15038039E-06,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Gas         ,-2.57248250E-11,  0.0000000    ,  0.0000000    , 4.63805350E-09,-5.75550274E-10,  5.3600149    ,-4.64287251E-02,-6.51595965E-02,  0.0000000    ,
 Oil_pcts    , 3.98964039E-04,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  3.5617394    ,-0.10226784    ,-0.76272279    ,  0.0000000    ,
 Electricity ,  0.0000000    ,-0.47129965    , 1.27015673E-02, 0.12451109    , 5.17148450E-02,-1.57454293E-02, 5.69552854E-02, 0.20345254    ,  0.0000000    ,
 En_Int_ind  ,-6.19064458E-03,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,-1.11158016E-08,  0.0000000    ,
 Oth_ind_ser ,-2.15461496E-02, 1.62850229E-05,-3.45519169E-07,  0.0000000    ,  0.0000000    ,  0.0000000    , 3.93682278E-08, 8.83375151E-07, 0.16097170    ,
 
 ! The matrix CNTqfdijr(%1:%2:"EU27")
 !  with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 CNTqfdijr(TRAD_COMM:PROD_COMM:"EU27"),Agr            ,Coal           ,Oil            ,Gas            ,Oil_pcts       ,Electricity    ,En_Int_ind     ,Oth_ind_ser    ,CGDS           ,
 Agr         , 7.02683523E-04,  0.0000000    ,  0.0000000    ,-7.25849658E-10, 1.30093939E-11,  0.0000000    ,  0.0000000    ,-4.80854752E-08,-7.11749237E-09,
 Coal        ,-1.78876908E-05, 1.32581954E-08,-5.38193080E-13,-3.12914517E-09,  0.0000000    , 1.04366010E-02,-8.48175667E-04,-9.85878985E-04,  0.0000000    ,
 Oil         ,  0.0000000    ,  0.0000000    , 1.09093481E-08, 1.13958514E-08,  0.0000000    ,-7.82031577E-08,-1.27145734E-06,  0.0000000    ,  0.0000000    ,
 Gas         , 2.23911321E-03,-2.53202737E-11,  0.0000000    , 2.83116918E-07,-9.42651912E-09, 1.87950972E-02, 2.49500554E-02, 3.87375094E-02,  0.0000000    ,
 Oil_pcts    ,-5.17974161E-02,-1.39486662E-08,  0.0000000    , 1.75533813E-07,  0.0000000    ,-2.00541820E-02,-0.47082794    , -1.8117468    ,  0.0000000    ,
 Electricity , 3.89221287E-03,-1.03274724E-02, 1.21445442E-03, 6.90130051E-03,-7.21422024E-03, 2.22419994E-03, 4.23666686E-02, 8.46363902E-02,  0.0000000    ,
 En_Int_ind  ,-3.93525843E-05, 4.41779591E-09,-1.18535803E-09,  0.0000000    ,  0.0000000    ,  0.0000000    , 4.05460412E-08,  0.0000000    ,-3.37975507E-07,
 Oth_ind_ser , 1.38366874E-03,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,-6.00048406E-06,
 
 ! The matrix CNTqfdijr(%1:%2:"EEFSU")
 !  with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 CNTqfdijr(TRAD_COMM:PROD_COMM:"EEFSU"),Agr            ,Coal           ,Oil            ,Gas            ,Oil_pcts       ,Electricity    ,En_Int_ind     ,Oth_ind_ser    ,CGDS           ,
 Agr         , 3.14671011E-03, 1.52013513E-09,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    , 2.74417600E-09,  0.0000000    , 1.80954521E-05,
 Coal        ,-1.17379104E-05,-1.57257212E-08,  0.0000000    ,  0.0000000    ,  0.0000000    ,-1.87674700E-03,-1.47244282E-04,-9.66826919E-04,  0.0000000    ,
 Oil         , 2.58508999E-06,-1.13872852E-11, 1.46446522E-09, 3.50618521E-08,  0.0000000    ,-1.57225768E-05,-3.26407735E-06,-9.40968494E-06,  0.0000000    ,
 Gas         ,-5.62474248E-04,  0.0000000    ,  0.0000000    , 5.03147124E-09,  0.0000000    ,-9.86673981E-02,-7.80606791E-02,-9.47725587E-03,  0.0000000    ,
 Oil_pcts    ,-5.67905605E-03, 2.32868285E-08, 2.19473790E-08,  0.0000000    ,-6.41486753E-10,-5.69507107E-02,-8.14182460E-02,-4.94921133E-02,  0.0000000    ,
 Electricity ,-2.92657089E-04,-1.08994227E-02, 5.97574422E-03, 1.16964281E-02,-7.65433724E-05,-6.96478062E-04,-6.38173521E-02,-1.12517681E-02,  0.0000000    ,
 En_Int_ind  , 1.04884245E-03,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    , 1.54827660E-07,  0.0000000    ,-1.40855027E-05,
 Oth_ind_ser , 4.19529201E-03,  0.0000000    , 6.11633908E-08,  0.0000000    ,  0.0000000    ,  0.0000000    ,-1.85130617E-07, 1.38394611E-07,-2.33097747E-02,
 
 ! The matrix CNTqfdijr(%1:%2:"JPN")
 !  with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 CNTqfdijr(TRAD_COMM:PROD_COMM:"JPN"),Agr            ,Coal           ,Oil            ,Gas            ,Oil_pcts       ,Electricity    ,En_Int_ind     ,Oth_ind_ser    ,CGDS           ,
 Agr         , 4.43233730E-05,  0.0000000    ,  0.0000000    ,-5.96959277E-14,  0.0000000    ,  0.0000000    ,  0.0000000    ,-6.35752673E-10,  0.0000000    ,
 Coal        ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,-3.02720082E-06,-2.64560713E-05,-1.73010449E-05,  0.0000000    ,
 Oil         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Gas         ,-7.80942302E-16,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    , 3.08652467E-04, 1.17888907E-02,  0.0000000    ,
 Oil_pcts    ,-1.08804107E-02,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,-1.88134937E-03,-0.12826471    ,-0.28144890    ,  0.0000000    ,
 Electricity , 4.98758673E-05,  0.0000000    ,  0.0000000    , 2.35910447E-05,-1.42463646E-03,  0.0000000    , 3.69406072E-03, 1.56905677E-03,  0.0000000    ,
 En_Int_ind  , 3.38198697E-05,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    , 7.14601267E-09, 3.75569762E-08,  0.0000000    ,
 Oth_ind_ser , 1.97054644E-04,  0.0000000    ,  0.0000000    ,-1.56544040E-08,  0.0000000    ,  0.0000000    ,-5.99064354E-10,-4.03922229E-09,-0.12856400    ,
 
 ! The matrix CNTqfdijr(%1:%2:"RoA1")
 !  with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 CNTqfdijr(TRAD_COMM:PROD_COMM:"RoA1"),Agr            ,Coal           ,Oil            ,Gas            ,Oil_pcts       ,Electricity    ,En_Int_ind     ,Oth_ind_ser    ,CGDS           ,
 Agr         , 2.24028877E-03,-1.14208420E-09,  0.0000000    ,  0.0000000    , 3.56856038E-12,  0.0000000    , 1.93466243E-09, 5.64484637E-08, 2.25805779E-05,
 Coal        ,  0.0000000    ,  0.0000000    ,  0.0000000    ,-2.80660165E-11,  0.0000000    , 2.97220377E-03, 1.20936762E-04,-7.32551371E-07,  0.0000000    ,
 Oil         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    , 6.86349395E-08,  0.0000000    ,-9.86505100E-10,  0.0000000    ,  0.0000000    ,
 Gas         ,-1.62437311E-04,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,-2.37292610E-03,-1.06647965E-02,-5.72696980E-03,  0.0000000    ,
 Oil_pcts    ,-1.09724905E-02,  0.0000000    , 2.17536922E-09, 1.06258460E-08, 1.98300150E-08,-2.29505124E-03,-7.91650116E-02,-0.26184899    ,  0.0000000    ,
 Electricity , 2.41671340E-04,-1.54809735E-03, 2.93199415E-03, 1.66837759E-02, 8.91627627E-04,-1.43199577E-04,-9.75784659E-03, 2.53327977E-04,  0.0000000    ,
 En_Int_ind  , 1.36166625E-03,  0.0000000    ,  0.0000000    , 1.62982978E-08,-3.44049789E-10,  0.0000000    ,-2.77366439E-07,  0.0000000    , 9.02133179E-05,
 Oth_ind_ser , 5.63452067E-03,  0.0000000    ,  0.0000000    ,  0.0000000    , 4.01800948E-09,  0.0000000    ,  0.0000000    ,  0.0000000    , 0.13355473    ,
 
 ! The matrix CNTqfdijr(%1:%2:"EEx")
 !  with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 CNTqfdijr(TRAD_COMM:PROD_COMM:"EEx"),Agr            ,Coal           ,Oil            ,Gas            ,Oil_pcts       ,Electricity    ,En_Int_ind     ,Oth_ind_ser    ,CGDS           ,
 Agr         , 1.05234887E-03,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    , 9.47635037E-09,  0.0000000    , 1.66888967E-05,
 Coal        , 4.35338734E-07,-2.42340334E-08, 5.90270444E-10,-5.06801712E-10,  0.0000000    ,-2.51574966E-04,-1.62751894E-04, 8.76893610E-05,-4.54705162E-11,
 Oil         ,-6.07767392E-10,  0.0000000    , 2.69939182E-10, 7.76018971E-10,  0.0000000    , 1.31624993E-05, 3.15487750E-06, 1.81190944E-06,  0.0000000    ,
 Gas         , 5.50751838E-06,-5.42707893E-12,  0.0000000    , 1.82525071E-08,  0.0000000    , 8.92356969E-04,-3.57625261E-03,-5.07660036E-04,  0.0000000    ,
 Oil_pcts    ,-8.59677419E-03,-4.05174703E-08,-2.15089324E-09,-5.70198779E-07,  0.0000000    ,-4.32324875E-03,-1.76056474E-02,-4.26203758E-02,  0.0000000    ,
 Electricity ,-3.18812876E-04,-5.50580171E-06,-1.77216862E-07, 1.51357044E-05, 4.99050839E-06,-8.41564324E-05,-1.14456192E-02,-9.08045657E-03,  0.0000000    ,
 En_Int_ind  , 9.80880344E-04,  0.0000000    ,-1.89619840E-08, 7.84922527E-09,  0.0000000    ,  0.0000000    ,  0.0000000    , 7.20995601E-08,-2.11893916E-04,
 Oth_ind_ser , 2.55714823E-03, 1.71151072E-07,  0.0000000    , 1.13402621E-11,-1.49734614E-09,  0.0000000    ,-6.76784850E-10,-1.75949378E-06, 4.74902662E-03,
 
 ! The matrix CNTqfdijr(%1:%2:"CHN")
 !  with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 CNTqfdijr(TRAD_COMM:PROD_COMM:"CHN"),Agr            ,Coal           ,Oil            ,Gas            ,Oil_pcts       ,Electricity    ,En_Int_ind     ,Oth_ind_ser    ,CGDS           ,
 Agr         , 6.52050367E-04,  0.0000000    ,  0.0000000    , 1.27557220E-12,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Coal        ,-2.38631648E-04,-3.22081917E-10,  0.0000000    , 2.48888332E-09,-1.00390780E-08, 3.60674981E-04,-3.37271322E-03,-1.62412459E-03,  0.0000000    ,
 Oil         ,  0.0000000    ,  0.0000000    , 7.62795160E-09, 3.03069125E-09,-2.21139928E-07, 7.24682177E-05, 2.15853984E-03, 1.04173479E-04,  0.0000000    ,
 Gas         ,-5.42842030E-13,  0.0000000    ,  0.0000000    , 8.89331986E-09, 3.84544752E-09, 2.01952527E-03, 2.31017335E-03, 1.07811589E-04,  0.0000000    ,
 Oil_pcts    ,-3.88386287E-03,  0.0000000    ,  0.0000000    ,  0.0000000    ,-1.37567255E-08,-1.10024237E-03,-2.40970161E-02,-3.67926806E-02,  0.0000000    ,
 Electricity , 7.73836742E-04,-4.59320814E-04, 2.30404362E-03, 1.57619524E-03,-7.38626171E-04, 2.27969489E-03, 1.07202753E-02, 4.09418950E-03,  0.0000000    ,
 En_Int_ind  ,-1.07362084E-05,  0.0000000    ,  0.0000000    , 6.46312337E-10,  0.0000000    , 6.08796236E-10,  0.0000000    , 2.55430894E-08,  0.0000000    ,
 Oth_ind_ser , 8.02744529E-04,  0.0000000    ,  0.0000000    ,  0.0000000    , 1.11816678E-09, 2.22394583E-08,  0.0000000    , 1.58522724E-07,-9.23321620E-02,
 
 ! The matrix CNTqfdijr(%1:%2:"IND")
 !  with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 CNTqfdijr(TRAD_COMM:PROD_COMM:"IND"),Agr            ,Coal           ,Oil            ,Gas            ,Oil_pcts       ,Electricity    ,En_Int_ind     ,Oth_ind_ser    ,CGDS           ,
 Agr         , 1.44355827E-09,  0.0000000    ,  0.0000000    ,-5.56585463E-12,  0.0000000    ,  0.0000000    ,  0.0000000    , 1.94301126E-08,-1.67922153E-05,
 Coal        ,  0.0000000    ,  0.0000000    ,  0.0000000    , 3.40184617E-11,  0.0000000    ,-6.69012917E-03,-3.22031276E-03,-1.92299904E-03,  0.0000000    ,
 Oil         ,  0.0000000    ,  0.0000000    ,  0.0000000    , 4.01650232E-06,-6.87777870E-08,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Gas         , 1.52084358E-05,  0.0000000    , 5.45311929E-09,  0.0000000    ,  0.0000000    , 1.62919182E-02, 7.20113888E-03, 1.09858462E-03,  0.0000000    ,
 Oil_pcts    ,-3.07638794E-02,  0.0000000    ,  0.0000000    ,  0.0000000    ,-1.66484515E-08,-5.84544847E-03,-8.90008658E-02,-0.18600589    ,  0.0000000    ,
 Electricity ,-2.42392882E-03, 8.30949034E-07,  0.0000000    ,  0.0000000    ,  0.0000000    ,-3.54352128E-03,-7.20883068E-03,-7.23149069E-03,  0.0000000    ,
 En_Int_ind  ,  0.0000000    ,-3.61199654E-10,  0.0000000    , 1.81218318E-10,  0.0000000    ,-2.59223032E-10, 8.79798190E-09, 2.00466967E-08,-3.64085496E-03,
 Oth_ind_ser , 3.63248143E-09,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    , 8.81952289E-10,-2.49747038E-02,
 
 ! The matrix CNTqfdijr(%1:%2:"ROW")
 !  with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 CNTqfdijr(TRAD_COMM:PROD_COMM:"ROW"),Agr            ,Coal           ,Oil            ,Gas            ,Oil_pcts       ,Electricity    ,En_Int_ind     ,Oth_ind_ser    ,CGDS           ,
 Agr         , 8.43961025E-04,  0.0000000    ,  0.0000000    ,-7.67863051E-10,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,-2.87791202E-03,
 Coal        ,-9.76174377E-08,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,-1.06242578E-02,-3.37711209E-03,-2.30637798E-03,  0.0000000    ,
 Oil         ,  0.0000000    ,  0.0000000    ,  0.0000000    , 2.98425164E-07,  0.0000000    ,-8.89436458E-04,-3.19728628E-03,-3.17814340E-07,-2.26985319E-10,
 Gas         ,-3.61765251E-06,-5.78322501E-10,-8.15420353E-09,-2.72886247E-08,-1.09017539E-09,-1.17964810E-03,-7.70842889E-03,-3.73846106E-03, 2.33164821E-09,
 Oil_pcts    ,-3.81021798E-02,-7.07650045E-08,  0.0000000    , 4.40859651E-08,  0.0000000    ,-1.82795525E-02,-0.10496072    ,-0.30367810    ,  0.0000000    ,
 Electricity , 7.70460872E-04,-2.16970081E-03, 8.77910788E-05, 4.05975879E-04,-3.52239527E-04, 8.84558191E-04,-2.01534573E-03, 8.74293211E-04,  0.0000000    ,
 En_Int_ind  , 1.87300995E-03, 1.45959964E-08,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,-2.17657544E-07,  0.0000000    ,-1.88201113E-04,
 Oth_ind_ser , 1.53708039E-03, 1.16329588E-07, 2.19837091E-07, 2.44652458E-08,  0.0000000    ,  0.0000000    ,-9.40429317E-08,-9.57748284E-07,-0.11000279    ,
 
 
 ! Variable CNTqpmr # contribution to EV of changes in consumption of importe ..
 ! Variable CNTqpmr(REG) of size 9
 
 USA         ,-0.60356593    ,
 EU27        , -1.3202145    ,
 EEFSU       , 0.31248984    ,
 JPN         ,-7.26261288E-02,
 RoA1        , 0.26824647    ,
 EEx         , 0.24019149    ,
 CHN         ,-4.17988412E-02,
 IND         ,-3.67547721E-02,
 ROW         ,-5.50150797E-02,
 
 
 ! Variable CNTqpmir # cont. to EV of changes in consumption of imported good ..
 ! Variable CNTqpmir(TRAD_COMM:REG) of size 8x9
 
 CNTqpmir(TRAD_COMM:REG),USA            ,EU27           ,EEFSU          ,JPN            ,RoA1           ,EEx            ,CHN            ,IND            ,ROW            ,
 Agr         ,-7.67766591E-03, 1.27585212E-04, 1.39753288E-03,-2.84213922E-04,-4.18519077E-04, 2.00048345E-03,-1.00426935E-03,-2.65299575E-03, 6.93485141E-04,
 Coal        ,  0.0000000    , 1.85926110E-02, 2.55700387E-03,  0.0000000    , 4.40069998E-04, 1.51865524E-05, 1.62421982E-03, 1.34263450E-04, 7.15863984E-03,
 Oil         ,  0.0000000    ,-8.76546110E-05,-4.97289010E-09,  0.0000000    ,-1.73262521E-07,-4.70824126E-08,  0.0000000    ,  0.0000000    ,-2.51854613E-06,
 Gas         ,  0.0000000    ,-0.52077550    , 4.99475887E-03,-3.01401243E-02,-6.69592526E-03,-1.76280327E-02,  0.0000000    , 1.55159680E-04,-1.97287686E-02,
 Oil_pcts    ,-0.13960204    ,-0.55376542    , 1.48915581E-03,-1.84052438E-02,-1.00435633E-02, 1.54839791E-02,-1.56777371E-02,-2.52642445E-02,-5.74595332E-02,
 Electricity ,  0.0000000    ,-9.82028781E-04, 6.68074377E-03, 3.08516235E-07, 3.44587723E-03, 1.26514200E-03,-1.94641543E-05,  0.0000000    , 1.35374765E-04,
 En_Int_ind  ,-6.74978644E-02,-6.75655901E-02, 4.44650613E-02,-2.32458930E-03, 1.88753121E-02, 2.73498017E-02,-1.00484462E-02,-1.60856766E-03,-3.10353353E-05,
 Oth_ind_ser ,-0.38878810    ,-0.19575846    , 0.25090557    ,-2.14722622E-02, 0.26264343    , 0.21170498    ,-1.66731607E-02,-7.51838274E-03, 1.42193213E-02,
 
 
 ! Variable CNTqpdr # contribution to EV of changes in consumption of domesti ..
 ! Variable CNTqpdr(REG) of size 9
 
 USA         ,-0.77206975    ,
 EU27        , -1.9507532    ,
 EEFSU       , 0.12630498    ,
 JPN         ,-0.55796432    ,
 RoA1        ,-0.12356559    ,
 EEx         , 0.28853250    ,
 CHN         ,-0.10062625    ,
 IND         ,-0.19383278    ,
 ROW         ,-0.48856586    ,
 
 
 ! Variable CNTqpdir # cont. to EV of changes in consumption of domestic good ..
 ! Variable CNTqpdir(TRAD_COMM:REG) of size 8x9
 
 CNTqpdir(TRAD_COMM:REG),USA            ,EU27           ,EEFSU          ,JPN            ,RoA1           ,EEx            ,CHN            ,IND            ,ROW            ,
 Agr         , 2.40567327E-03,-3.72020877E-04, 6.52289251E-03,-7.14815687E-04,-4.87958314E-04, 3.31454631E-03,-1.31830850E-04, 2.75291828E-03,-2.13945797E-03,
